"Iteration","cD Monitor: cD Monitor"
689.0,0.012056138650832254
690.0,0.012056147025623574
691.0,0.012056156060445505
692.0,0.012056165241081825
693.0,0.0120561744808373
694.0,0.012056184019517583
695.0,0.01205619332044969
696.0,0.012056202356931825
697.0,0.012056211332235457
698.0,0.012056220303730249
699.0,0.012056228445648472
700.0,0.01205623637165168
701.0,0.012056243875443287
702.0,0.012056251385533139
703.0,0.012056257847059498
704.0,0.012056264302164187
705.0,0.012056269905814272
706.0,0.012056275304191412
707.0,0.012056280351358835
708.0,0.012056285459015
709.0,0.012056290014250378
710.0,0.012056294442726215
711.0,0.012056298863627003
712.0,0.012056303563004994
713.0,0.012056307852141006
714.0,0.012056312025006634
715.0,0.012056315877279653
716.0,0.012056319533735616
717.0,0.01205632307091681
718.0,0.012056326577696546
719.0,0.012056329847963686
720.0,0.012056333721615084
721.0,0.012056337177794883
722.0,0.012056340771009196
723.0,0.01205634490307937
724.0,0.012056348701542475
725.0,0.012056352956041929
726.0,0.012056357055494089
727.0,0.012056361889847931
728.0,0.012056366924299664
729.0,0.012056371191661605
730.0,0.012056376370342087
731.0,0.012056381239082446
732.0,0.01205638600108335
733.0,0.012056391360018882
734.0,0.012056396290377639
735.0,0.012056401902461182
736.0,0.012056406950240212
737.0,0.012056411621680781
738.0,0.012056416718586302
739.0,0.012056421006987422
740.0,0.012056425684654724
741.0,0.012056430285978529
742.0,0.01205643479665195
743.0,0.012056438772364909
744.0,0.012056442645152227
745.0,0.012056446897168597
746.0,0.012056450649939274
747.0,0.012056454221000403
748.0,0.012056458225059071
749.0,0.012056461803778553
750.0,0.012056465839246413
751.0,0.012056469931492043
752.0,0.012056473983131866
753.0,0.01205647747467971
754.0,0.012056481172951859
755.0,0.0120564849132812
756.0,0.012056488441707711
757.0,0.012056491983848706
758.0,0.01205649519120926
759.0,0.012056498160132607
760.0,0.01205650126154504
761.0,0.012056504231440942
762.0,0.012056507215411998
763.0,0.012056510020829624
764.0,0.012056512952831624
765.0,0.012056515715774502
766.0,0.012056518227816906
767.0,0.012056520953828545
768.0,0.012056523504525218
769.0,0.012056526537243777
770.0,0.012056529208534865
771.0,0.0120565321662345
772.0,0.012056534890149889
773.0,0.01205653745158383
774.0,0.012056540352969936
775.0,0.012056542845114785
776.0,0.012056545277402594
777.0,0.01205654746837529
778.0,0.01205654979184901
779.0,0.01205655221707621
780.0,0.012056554621792948
781.0,0.012056557008885528
782.0,0.012056559074106535
783.0,0.012056561210023702
784.0,0.012056564121123539
785.0,0.012056566896871226
786.0,0.01205656952255431
787.0,0.01205657222227102
788.0,0.012056574748378557
789.0,0.012056577133720497
790.0,0.012056580144333133
791.0,0.01205658271280499
792.0,0.012056585449999626
793.0,0.01205658815007472
794.0,0.012056590897388572
795.0,0.012056593780009364
796.0,0.012056596704902958
797.0,0.012056599874974254
798.0,0.012056602160270472
799.0,0.01205660425809334
800.0,0.01205660594759203
801.0,0.012056607915207112
802.0,0.012056609593636428
803.0,0.012056611052881853
804.0,0.012056612416178654
805.0,0.012056613819700121
806.0,0.012056615202637405
807.0,0.01205661655144115
808.0,0.012056617649534758
809.0,0.012056618712153503
810.0,0.012056619973661267
811.0,0.012056621316423169
812.0,0.012056622974160408
813.0,0.012056624922199206
814.0,0.012056627117486927
815.0,0.012056629187418415
816.0,0.012056631097688775
817.0,0.012056633281234522
818.0,0.012056635932795214
819.0,0.012056638420455061
820.0,0.01205664115928842
821.0,0.012056644173074501
822.0,0.012056647069594542
823.0,0.012056650414384005
824.0,0.012056653748435456
825.0,0.012056657122567488
826.0,0.01205666063496518
827.0,0.012056663901253425
828.0,0.012056667236772508
829.0,0.012056670639255338
830.0,0.012056674235347422
831.0,0.012056677273824385
832.0,0.012056680007177783
833.0,0.012056682466503193
834.0,0.012056685204355612
835.0,0.012056687490890184
836.0,0.01205668934951586
837.0,0.012056690748073086
838.0,0.01205669192331625
839.0,0.012056692468342865
840.0,0.012056692842732742
841.0,0.01205669273503034
842.0,0.012056692343112293
843.0,0.012056691621829445
844.0,0.01205669066899967
845.0,0.01205668962976768
846.0,0.012056688730442851
847.0,0.012056687724520058
848.0,0.01205668691169217
849.0,0.012056685865593195
850.0,0.012056685612040256
851.0,0.01205668535382387
852.0,0.012056685629540227
853.0,0.012056685968011377
854.0,0.012056687289218812
855.0,0.012056688901805968
856.0,0.01205669086905082
857.0,0.012056693358306919
858.0,0.012056695708810437
859.0,0.01205669826409674
860.0,0.012056701333587029
861.0,0.012056704126855732
862.0,0.012056706796880562
863.0,0.012056709288486471
864.0,0.012056712395283699
865.0,0.012056715269276201
866.0,0.01205671773462932
867.0,0.012056719699155878
868.0,0.012056721865278513
869.0,0.012056723800975904
870.0,0.012056725254128363
871.0,0.012056726859418478
872.0,0.012056728131553262
873.0,0.012056729354212967
874.0,0.012056730579159196
875.0,0.012056731789629226
876.0,0.012056733047040687
877.0,0.012056733895051047
878.0,0.012056735330164388
879.0,0.012056736615770537
880.0,0.012056738380702064
881.0,0.01205673974545084
882.0,0.01205674131617946
883.0,0.012056742908404697
884.0,0.012056744256656189
885.0,0.012056746003932042
886.0,0.012056747619512108
887.0,0.012056748680333174
888.0,0.012056749543435847
889.0,0.012056750287328626
890.0,0.012056750378785556
891.0,0.012056750282578712
892.0,0.012056750016210054
893.0,0.012056749380642846
894.0,0.012056748377318582
895.0,0.012056746834305462
896.0,0.012056745463464925
897.0,0.012056743893031763
898.0,0.012056742967294974
899.0,0.012056741588479365
900.0,0.012056740597070596
901.0,0.0120567394791143
902.0,0.012056738672763311
903.0,0.012056738201276368
904.0,0.012056738134498047
905.0,0.012056738643405602
906.0,0.012056740004546939
907.0,0.012056741623924927
908.0,0.012056743661379307
909.0,0.012056746216255885
910.0,0.012056749097100857
911.0,0.01205675178442659
912.0,0.012056755070112482
913.0,0.012056758014716605
914.0,0.012056760896306576
915.0,0.012056763156826912
916.0,0.012056765414874963
917.0,0.012056767297529507
918.0,0.012056769255284903
919.0,0.012056770581443155
920.0,0.012056771088239323
921.0,0.012056771466005346
922.0,0.012056771786780027
923.0,0.012056771474964308
924.0,0.012056770931958349
925.0,0.012056770369491284
926.0,0.01205676946335426
927.0,0.012056768598694674
928.0,0.012056768033944055
929.0,0.012056767411030775
930.0,0.012056767154085128
931.0,0.012056766912314242
932.0,0.012056767130937621
933.0,0.012056767365264892
934.0,0.012056767930368181
935.0,0.012056768252630839
936.0,0.01205676907048693
937.0,0.01205676981090251
938.0,0.01205677060713044
939.0,0.012056771316412983
940.0,0.012056772214298732
941.0,0.012056773314934849
942.0,0.012056774934959314
943.0,0.012056776180667693
944.0,0.012056777920726212
945.0,0.012056779314387681
946.0,0.01205678080554603
947.0,0.012056782604436541
948.0,0.012056784635460564
949.0,0.012056786171464953
950.0,0.012056787891927117
951.0,0.012056789003897454
952.0,0.012056790306841902
953.0,0.012056791366161957
954.0,0.012056792287753923
955.0,0.01205679324357516
956.0,0.01205679418928236
957.0,0.012056794469234723
958.0,0.012056795092004143
959.0,0.012056794868804671
960.0,0.012056794549750692
961.0,0.012056794271155403
962.0,0.012056794046338491
963.0,0.012056794035843955
964.0,0.012056794000811683
965.0,0.012056794128088622
966.0,0.012056793860051797
967.0,0.012056793580190841
968.0,0.012056793097152182
969.0,0.012056792646527054
970.0,0.012056792406323048
971.0,0.012056792410204374
972.0,0.012056792610968923
973.0,0.01205679256798269
974.0,0.01205679304203922
975.0,0.012056792883828021
976.0,0.012056792884858085
977.0,0.012056792143560452
978.0,0.012056791746668731
979.0,0.012056791153381539
980.0,0.012056790413306692
981.0,0.012056789494498307
982.0,0.012056788439257855
983.0,0.012056787100621138
984.0,0.01205678608677642
985.0,0.012056785284476438
986.0,0.012056785022326856
987.0,0.012056784565664008
988.0,0.012056784355696331
989.0,0.012056784575432088
990.0,0.012056784960727308
991.0,0.012056785258773474
992.0,0.012056786390654108
993.0,0.012056787448292514
994.0,0.012056788746806043
995.0,0.012056790286122158
996.0,0.012056791920687263
997.0,0.01205679386679621
998.0,0.012056796077019491
999.0,0.01205679827925816
1000.0,0.012056800019809737
1001.0,0.012056801890034463
1002.0,0.01205680376658376
1003.0,0.012056805267225811
1004.0,0.012056806462023412
1005.0,0.012056807385834086
1006.0,0.012056808086308247
1007.0,0.01205680860114458
1008.0,0.012056808750983392
1009.0,0.012056808330868049
1010.0,0.012056808438788627
