"Iteration","cDp Monitor: cDp Monitor"
410.0,0.005452167059470733
411.0,0.005452179415066717
412.0,0.005452199950523219
413.0,0.005452234423253086
414.0,0.005452179406886854
415.0,0.005452109143774078
416.0,0.005452033478469658
417.0,0.00545198761868736
418.0,0.0054520200652499115
419.0,0.005452121879289352
420.0,0.005452182148585016
421.0,0.005452169064728103
422.0,0.005452153123882999
423.0,0.005452145608161384
424.0,0.0054521305165076955
425.0,0.005452139848271757
426.0,0.005452126169715686
427.0,0.005452199024995179
428.0,0.005452219865122933
429.0,0.005452182236156221
430.0,0.0054521765712258995
431.0,0.005452184819634899
432.0,0.005452171772059634
433.0,0.0054521038792613875
434.0,0.005452062746049065
435.0,0.005452059184642149
436.0,0.00545205949842323
437.0,0.005452090135495918
438.0,0.0054520731101319
439.0,0.005452049633472343
440.0,0.005452039290248265
441.0,0.005452149452106241
442.0,0.005452169993280723
443.0,0.005452098661010062
444.0,0.005452073529914217
